index,sentence,subsentence_detail,score_detail,fiscal_stance,fiscal_analysis,economic_condition,monetary_policy,other_policies,risk,no_topic,fiscal_stance_dum
20101021_1_4,Fiscal policies must increasingly address medium-term requirements to enable debt sustainability,"└── address -1 0.0 other_policies
    └── enable 0 -1 fiscal_stance//
","{'polarity': [('sustainability', -1)], 'degree': [('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,-1.0,0.0,0,0.0
20101021_1_8,"On the whole, country consolidation plans for 2011 strike an appropriate balance between making a credible start toward strengthening public finances and continuing to support the recovery","└── plan 1 0.0 fiscal_analysis
    └── continue 0 1 fiscal_stance//
","{'polarity': [('consolidation', -1), ('strengthen', 1), ('support', 1)], 'degree': []}",0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
20101021_1_13,"Moderate adjustments to current policies, such as increasing the retirement age, may entail no effect on demand in the short-run but can have large beneficial effects on fiscal sustainability","└── entail 0.0 0.0 fiscal_analysis
    └── have 0 0.0 fiscal_analysis//
","{'polarity': [('adjustment', -1), ('increase', 1), ('sustainability', -1)], 'degree': [('moderate', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20101021_1_15,"Credible medium-term consolidation in advanced economies may allow more fiscal room, alleviating the need for accommodative monetary policy and reducing large and potentially unstable flows to emerging economies.","└── allow 0.0 -0.5 fiscal_stance
    └── reduce 0 0.0 other_policies//
","{'polarity': [('consolidation', -1), ('accommodative', 1), ('reduce', -1)], 'degree': [('medium-term', 0.5), ('potentially', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20101021_1_6,Successful fiscal adjustment will require that medium-term consolidation plans are accompanied by structural reforms that raise the trend level of growth and thus support long-term fiscal solvency,"└── require 0.0 -1 fiscal_stance,fiscal_analysis
    └── accompany 0.0 0.0 
        └── raise 0.0 0.0 fiscal_analysis,economic_condition
            └── support 0 0.0 fiscal_analysis//
","{'polarity': [('adjustment', -1), ('consolidation', -1), ('reform', -1), ('raise', 1), ('support', 1), ('solvency', -1)], 'degree': [('medium-term', 0.5)]}",-2.0,-2.0,0.0,0.0,0.0,0.0,0,1.0
20101021_1_11,"In all but the most vulnerable countries, automatic stabilizers should be allowed to operate fully and, where stabilizers are small, temporary support (such as extended unemployment benefits or wage subsidies) could be continued","└── allow 0.5 0 fiscal_stance
    └── support 0.0 0.5 fiscal_stance//
        ├── subsidy 0 0.0 //
        └── continue 0 0.0 
","{'polarity': [('support', 1), ('subsidy', 1)], 'degree': [('small', 0.5)]}",0.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20101021_1_14,"Strengthening fiscal institutions, through improved budgetary processes, better fiscal monitoring, and, in the EU, improved governance frameworks, can play important roles in consolidation","└── play 1 -3 fiscal_stance
    └── improve 0 1 fiscal_stance,other_policies//
","{'polarity': [('strengthen', 1), ('improve', 1), ('better', 1), ('improve', 1), ('consolidation', -1)], 'degree': []}",-5.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20101021_1_7,"Fiscal consolidation in advanced economies should begin in 2011, but the type and speed of adjustment should reflect different circumstances in different countries, especially in terms of the pace of recovery and risks to fiscal credibility","└── begin 0.0 0.0 fiscal_analysis
    └── reflect 0.0 0.0 fiscal_analysis//
        └── country 0.0 0.0 //
            └── risk 0 0.0 risk//
","{'polarity': [('consolidation', -1), ('adjustment', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20101021_1_5,A key priority is for policymakers to further specify and begin implementing medium-term consolidation plans to help achieve sustainable fiscal positions,"└── be -1.0 0 fiscal_stance
    └── specify -1.0 0.0 other_policies//
        └── begin 0.0 -1 fiscal_stance//
            └── help 0 0.0 //
","{'polarity': [('consolidation', -1), ('sustainable', -1)], 'degree': [('priority', 2.0), ('further', 2.0), ('medium-term', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20101021_1_1,"Collaborative policies that support a rebalancing of global demand are crucial to secure strong, sustainable, and balanced growth","└── crucial 0.0 0.0 other_policies
    ├── sustainable 0 0.0 other_policies//
    └── growth 0 0.0 other_policies,economic_condition//
","{'polarity': [('support', 1), ('strong', 1), ('sustainable', -1), ('balanced', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20101021_1_10,"Monetary policy must remain the first line of defense, although this line is becoming increasingly thin in most advanced economies","└── remain 0.0 0.0 monetary_policy
    └── become 0 0.0 //
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20101021_1_2,"In advanced economies, two key policy priorities—financial sector reform and credible medium-term fiscal consolidation—are central to catalyzing a pickup in private demand","└── central -0.5 0.0 other_policies
    ├── consolidation 0 -0.5 fiscal_stance//
    └── catalyze 0 0.0 fiscal_analysis//
","{'polarity': [('reform', -1), ('consolidation', -1), ('pickup', 1)], 'degree': [('priority', 2.0), ('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,-0.5,0.0,0,0.0
20101021_1_9,"If growth risks to slow appreciably more than expected, some of the planned consolidation could be slowed or postponed in countries with more fiscal room","└── slow 0.0 -2 fiscal_stance
    ├── slow 0 0.0 economic_condition//
    └── postpone 0 0.0 //
","{'polarity': [('slow', -1), ('slow', -1), ('consolidation', -1)], 'degree': [('appreciably', 2.0)]}",-4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20101021_1_3,"External rebalancing will require reforms aimed at boosting domestic demand in emerging surplus economies, notably through greater exchange rate flexibility","└── require 0.0 0.0 other_policies
    └── boost 0 0.0 other_policies//
","{'polarity': [('reform', -1), ('boost', 1)], 'degree': [('notably', 2.0), ('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20101021_1_12,"Medium-term consolidation plans should emphasize policy measures that reform rapidly growing spending programs—such as pensions and public health care—and make permanent reductions to non-entitlement spending, with a view to improving labor supply and investment","└── emphasize 1.0 -1 fiscal_stance
    ├── reform 0.0 0.0 
    │   └── care 0 0.0 //
    └── make 1 0.0 fiscal_stance//
        └── investment 0 1 fiscal_stance//
","{'polarity': [('consolidation', -1), ('reform', -1), ('grow', 1), ('spending', 1), ('reduction', -1), ('spending', 1), ('improve', 1), ('investment', 1)], 'degree': [('medium-term', 0.5), ('rapidly', 2.0), ('permanent', 2.0)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_6,Entitlement reforms in the areas of pensions and health care will play a key role in two respects,"└── play 0 -1 fiscal_stance
    └── care 0 0 fiscal_stance//
","{'polarity': [('reform', -1), ('entitlement', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_1,"Going forward, a strategy to ensure fiscal solvency should be based on:  a firm commitment and a clear strategy to contain aging-related spending, especially in advanced economies","└── base -1.0 0 fiscal_stance
    ├── go 0 0.0 //
    └── strategy 0 -1 fiscal_stance//
","{'polarity': [('solvency', -1), ('contain', -1), ('spending', 1)], 'degree': []}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_9,"Thus, reforms that improve the long-run outlook would, other things equal, permit a somewhat less ambitious reduction in the debt-to-GDP ratio over the coming years","└── permit 0.0 -0.25 fiscal_stance,fiscal_analysis
    └── equal 0 0.0 //
","{'polarity': [('improve', 1), ('reform', -1), ('reduction', -1)], 'degree': [('less', 0.5), ('somewhat', 0.5)]}",-0.5,-0.5,0.0,0.0,0.0,0.0,0,1.0
20090903_1_5,"Owing to these pressures, which existed prior to the global financial and economic crisis, attaining a given primary surplus presents greater challenges than in the past","└── exist 0 0.0 other_policies
","{'polarity': [('crisis', -1), ('challenge', -1)], 'degree': [('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_3,and  fiscal policies cast within medium-term fiscal frameworks (and supportive institutional arrangements) that envisage a gradual fiscal correction once economic conditions improve.20 Any successful strategy to ensure that public debt is kept on a sustainable path will need to include measures to contain aging-related spending,"└── cast -0.25 0.5 fiscal_stance
    └── envisage -0.5 0.0 
        └── need 0.0 -1 fiscal_stance
            └── keep 0 0.0 fiscal_analysis
","{'polarity': [('supportive', 1), ('improve', 1), ('sustainable', -1), ('contain', -1), ('spending', 1)], 'degree': [('medium-term', 0.5), ('gradual', 0.5)]}",0.75,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_12,"During the crisis, countries with existing fiscal rules have, for the most part, retained them—in some cases making use of escape clauses—although the crisis has tested their resilience and highlighted the importance of built-in flexibility to avoid tightening during recessions","└── retain 0.0 0.0 fiscal_analysis
    └── highlight 0.0 0.0 //
        └── avoid 0 0.0 //
","{'polarity': [('crisis', -1), ('crisis', -1), ('tighten', -1), ('recession', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_4,"Under current policies, spending on pensions and health care is projected to increase substantially over the next two decades, especially in the advanced economies","└── project 0.0 0.0 fiscal_analysis
    ├── care 0 0 fiscal_stance//
    └── decade 0 0.0 fiscal_analysis//
","{'polarity': [('increase', 1)], 'degree': [('substantially', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_13,"For instance, the EU’s Stability and Growth Pact has been flexible enough to accommodate the currently envisaged fiscal responses to the crisis.22","└── pact 0 0.0 economic_condition//
","{'polarity': [('crisis', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_11,"Such targets can help anchor market expectations if they are credibly set and buttressed by appropriate institutional frameworks (for example, medium-term expenditure frameworks that set multi-year limits at the aggregate, ministerial, or program level, in order to translate overall objectives into budget decisions)","├── buttress 0 0.0 //
└── set 0.0 0.0 other_policies
    ├── ministerial 0 0.0 other_policies//
    ├── level 0 0.0 other_policies,fiscal_analysis//
    └── translate 0 0.0 other_policies//
","{'polarity': [], 'degree': [('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_7,"First, reforms that reduce the trajectory of aging-related spending can contribute to improving prospects for the primary balance, thereby helping to contain the debt-to-GDP ratio","└── improve 0 0 fiscal_stance//
","{'polarity': [('reduce', -1), ('reform', -1), ('spending', 1), ('improve', 1), ('contain', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_10,Medium-term fiscal frameworks can also play a role in recovering from high debt positions.Explicit medium-term fiscal targets would help provide a clear indication of what country authorities perceive as a desirable fiscal policy path,"└── play -0.25 0 fiscal_stance
    └── recover -0.25 0.0 //
        └── help 0.0 -0.5 fiscal_stance
            └── perceive 0 0.0 
","{'polarity': [], 'degree': [('medium-term', 0.5), ('medium-term', 0.5)]}",-0.25,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_8,"Second, the extent to which the projected debt-to-GDP ratio is viewed as sustainable depends in part on the outlook for pension and health care expenditures over the longer run","└── second 0.0 0.0 fiscal_analysis
    └── depend 0.0 0 fiscal_stance
        └── sustainable 0 0.0 other_policies//
","{'polarity': [('sustainable', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_2,growth-enhancing structural reforms,"└── growth-enhancing 0 0.0 other_policies
","{'polarity': [('reform', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_11,"This should be anchored by credible plans for debt reduction—notably, for the United States and Japan","└── anchor 0.0 -2.0 fiscal_stance
    └── japan 0 0.0 //
","{'polarity': [('reduction', -1)], 'degree': [('notably', 2.0)]}",-4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130905_1_14,"Additional unconventional monetary support (targeted long term refinancing operations, lower collateral haircuts) could also help reduce fragmentation and restore monetary transmission.","└── help 0.0 0.0 economic_condition
    └── restore 0 0.0 economic_condition,monetary_policy//
","{'polarity': [('support', 1), ('reduce', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_9,"At the same time, progress on other fronts is crucial","└── crucial 0 0.0 fiscal_analysis
","{'polarity': [('progress', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_13,"In the euro area, bank balance sheet repair remain essential to restore confidence and revive credit growth, and policymakers should make further progress on banking union through a Single Supervisory Mechanism and a Single Resolution Mechanism, and advance structural reforms","├── revive 0 0.0 fiscal_analysis,economic_condition//
└── make 0.0 0.0 other_policies//
    ├── mechanism 0 0.0 other_policies//
    └── advance 0 0.0 other_policies//
","{'polarity': [('confidence', 1), ('progress', 1), ('reform', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130905_1_12,"For economies not under market pressure, achieving structural fiscal targets and allowing automatic stabilizers to play freely is key","└── key 0 -1 fiscal_stance
    └── allow 0 0 fiscal_stance//
","{'polarity': [], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130905_1_7,Clear communication of central bank intentions is vital to help avoid new financial excesses or abrupt reversals of capital flows,"└── vital 0.0 0.0 monetary_policy
    └── reversal 0 0.0 other_policies//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_6,"In advanced economies, while exceptional monetary accommodation, including through UMP, continues to provide important support to the recovery, potential side effects should be monitored closely and addressed as needed","└── monitor 1.0 0.0 fiscal_analysis
    ├── continue 0.0 1 fiscal_stance,monetary_policy//
    │   └── ump 0 0.0 //
    └── address 0 0.0 other_policies//
        └── need 0 0 fiscal_stance,other_policies//
","{'polarity': [('accommodation', 1), ('support', 1)], 'degree': [('potential', 0.5)]}",0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_10,"In particular, implementing a measured pace of fiscal tightening (based on a consolidation mix that is supportive of medium-term growth) including entitlement reform remains central","└── remain 0.0 -3 fiscal_stance
    ├── particular 0 0.0 fiscal_analysis
    └── supportive 0 0.0 
","{'polarity': [('tightening', -1), ('consolidation', -1), ('supportive', 1), ('reform', -1), ('entitlement', -1)], 'degree': [('medium-term', 0.5)]}",-6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130905_1_1,"More policy ambition and cooperation are needed to achieve the G-20’s shared objectives of strong, sustainable, and balanced growth","└── need 0.0 0.0 other_policies
    ├── sustainable 0 0.0 other_policies//
    └── growth 0 0.0 other_policies,economic_condition//
","{'polarity': [('strong', 1), ('sustainable', -1), ('balanced', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_5,"Widespread financial, fiscal, and structural impediments need to be addressed to bolster growth and financial stability","└── need 0.0 2.0 fiscal_stance,other_policies
    └── stability 0 0.0 other_policies//
","{'polarity': [('bolster', 1)], 'degree': [('widespread', 2.0)]}",4.0,0.0,0.0,0.0,4.0,0.0,0,1.0
20130905_1_2,The problems facing the global economy are complex and joint action can help,"└── problem 0.0 0.0 other_policies
    └── help 0 0.0 other_policies,fiscal_analysis//
","{'polarity': [('problem', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_4,"A heavy reliance on unconventional monetary policy (UMP), for example, has had overall positive effects and has bought time but needs support from other policies to succeed","└── have 0.0 0.0 monetary_policy
    ├── buy 0 0.0 fiscal_analysis,monetary_policy//
    └── need 0.0 0.0 other_policies//
        └── succeed 0 0.0 //
","{'polarity': [('positive', 1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_3,"In an environment of ongoing but incomplete transition to financial stability, changing growth dynamics and concerns about slow growth and high unemployment, achieving a better policy mix is important","└── unemployment 0 0.0 other_policies//
","{'polarity': [('concern', -1), ('slow', -1), ('better', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130905_1_8,"There is scope for better cooperation on withdrawal of UMP, especially through wider central bank discussions of exit plans",,"{'polarity': [('better', 1), ('exit', -1)], 'degree': [('wider', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_13,"If downside risks to global growth materialize, threatening to slow growth appreciably more than expected, monetary policy should be the first line of defense, although this line has become thin","└── line 0.0 0.0 monetary_policy
    ├── materialize 0.0 0.0 economic_condition//
    │   └── expect 0 0.0 economic_condition//
    └── become 0 0.0 fiscal_analysis,monetary_policy//
","{'polarity': [('downside', -1), ('slow', -1)], 'degree': [('appreciably', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_26,"In these countries, strong signals to see these adjustments through, even if politically difficult, will be critical to prevent adverse market reaction that forces yet additional front-loaded adjustment","└── signal 0.0 0.0 fiscal_analysis
    └── critical 0.0 0.0 fiscal_analysis//
        ├── difficult 0 0.0 other_policies
        └── force 0 0.0 fiscal_analysis
","{'polarity': [('strong', 1), ('adjustment', -1), ('adverse', -1), ('adjustment', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_14,"Accordingly, in countries with fiscal room, automatic stabilizers should be allowed to play freely, and where stabilizers are small, temporary support, such as extended unemployment benefits or wage subsidies, could be continued","└── allow 1.0 0 fiscal_stance
    └── continue 0.0 1 fiscal_stance//
        ├── small 0 0 fiscal_stance//
        └── subsidy 0 0.0 //
","{'polarity': [('support', 1), ('subsidy', 1)], 'degree': [('small', 0.5)]}",1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_17,"Plans should emphasize policy measures that reform rapidly growing spending programs—pensions and public health care2—and make permanent reductions to non-entitlement spending, with a view to improving medium-term conditions for labor supply and investment","├── reform 0.0 0.0 
│   └── care2 0 0.0 fiscal_analysis//
└── make 1 -0.5 fiscal_stance//
    └── investment 0 1 fiscal_stance//
","{'polarity': [('reform', -1), ('grow', 1), ('spending', 1), ('reduction', -1), ('spending', 1), ('improve', 1), ('investment', 1)], 'degree': [('rapidly', 2.0), ('permanent', 2.0), ('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_21,"In most G-20 advanced economies, public debt sustainability requires exits from crisis-induced policies as well as broader adjustments to improve net debt levels","└── adjustment 0 0 fiscal_stance//
","{'polarity': [('sustainability', -1), ('exit', -1), ('adjustment', -1), ('improve', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_7,"However, fiscal policies need to urgently deliver measures that lower deficits over the medium-term","└── need 0.25 0 fiscal_stance
    └── deficit 0 0.5 fiscal_stance,other_policies
","{'polarity': [('deficit', 1)], 'degree': [('medium-term', 0.5)]}",0.25,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_2,Policies need to accelerate the rebalancing of demand from public to private sources in advanced economies and from external deficit to surplus economies,"└── need 0.0 0.0 other_policies
    └── public 0 0.0 fiscal_analysis//
","{'polarity': [('accelerate', 1), ('deficit', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_5,Accelerated financial sector restructuring and reform should thus be top priorities,"└── priority 0 -2.0 fiscal_stance
","{'polarity': [('accelerate', 1), ('reform', -1)], 'degree': [('priority', 2.0)]}",-4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_19,"Strengthening fiscal institutions, such as by improving budgetary processes, better fiscal monitoring, and, in the EU, improving the governance framework can play important roles in consolidation","└── play 0.0 -3 fiscal_stance
    └── eu 0 0.0 //
","{'polarity': [('strengthen', 1), ('improve', 1), ('better', 1), ('improve', 1), ('consolidation', -1)], 'degree': []}",-6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_18,"Moderate adjustments, such as increasing the retirement age, may entail no affect on demand in the short-run","└── entail 0 0.0 fiscal_analysis
","{'polarity': [('adjustment', -1), ('increase', 1)], 'degree': [('moderate', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_8,"This is needed not only to halt and ultimately reverse the large rise in public debt ratios, but also to help create room for policy maneuver to support private demand","└── need 0.0 0 fiscal_stance
    └── halt 0.0 0.0 
        ├── reverse 0 0.0 fiscal_analysis//
        └── help 0.0 0.0 //
            └── support 0 0.0 other_policies,fiscal_analysis//
","{'polarity': [('reverse', -1), ('rise', 1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_3,"In many advanced economies, the financial sector remains the Achilles heel of recovery prospects for private demand","└── remain 0 0.0 other_policies
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_23,"There is increasing divergence in the monetary policy stances between advanced and emerging economies, reflecting macroeconomic developments, while financial sector support has been extended in some European countries","└── increase 0.0 0.0 monetary_policy
    ├── economy 0 0.0 other_policies,fiscal_analysis//
    └── extend 0 0.0 other_policies,fiscal_analysis//
","{'polarity': [('increase', 1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_1,"Short- and medium-term prospects point to a slow, sluggish recovery that is subject to mainly downside risks","└── point 0.0 0.0 economic_condition
    └── subject 0 0.0 fiscal_analysis
","{'polarity': [('slow', -1), ('sluggish', -1), ('downside', -1)], 'degree': [('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_25,Countries that have come under market pressure and those facing the greatest fiscal challenges/lacking fiscal room have already started to consolidate and announced further front-loading (see below),"└── start 0.0 0.0 fiscal_analysis
    └── announce 0 0.0 fiscal_analysis//
","{'polarity': [('consolidate', -1), ('below', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_4,"Insufficient progress with repair and reform is weighing on credit, and slowing the normalization of monetary and fiscal policies, with adverse spillovers on emerging economies","└── weigh 0.0 0.0 fiscal_analysis
    ├── reform 0 0.0 other_policies//
    └── slow 0 0.0 monetary_policy//
","{'polarity': [('weigh', -1), ('progress', 1), ('slow', -1), ('reform', -1), ('adverse', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_20,"The timing, pace, and sequence of exiting from supportive policies will vary by country, depending on how robust the recovery of private demand as well as financial conditions","└── vary 0.0 0.0 other_policies
    └── condition 0 0.0 other_policies//
","{'polarity': [('exit', -1), ('supportive', 1)], 'degree': [('robust', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_9,"Additionally, fiscal adjustment needs to be supported with structural reform","└── need 0 1 fiscal_stance,other_policies
","{'polarity': [('adjustment', -1), ('support', 1), ('reform', -1)], 'degree': []}",2.0,0.0,0.0,0.0,2.0,0.0,0,1.0
20100904_1_24,"The timing and pace of fiscal consolidation will vary across the G-20, dictated by differing country circumstances","└── vary 0 0.0 fiscal_analysis
","{'polarity': [('consolidation', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_11,Fiscal adjustment needs to begin in 2011,"└── need 0 -1 fiscal_stance
","{'polarity': [('adjustment', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_15,"Additionally, to sustain recovery in these countries some of the consolidation planned for 2011 might also have to be temporarily postponed","└── have 0 -0.5 fiscal_stance
","{'polarity': [('consolidation', -1)], 'degree': [('temporarily', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100904_1_6,Government budgetary policies are in the process of moving from short-term stimulus to medium-term consolidation,"└── process 0 0.0 fiscal_analysis
","{'polarity': [('stimulus', 1), ('consolidation', -1)], 'degree': [('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_12,"Fiscal consolidation remains essential for strong, sustained growth over the medium run","└── remain 0 0.0 other_policies
","{'polarity': [('consolidation', -1), ('strong', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_22,"Reflecting market concerns, vulnerable economies have front-loaded fiscal adjustment","└── have 0.0 0.0 fiscal_analysis
    └── reflect 0 0.0 fiscal_analysis//
","{'polarity': [('concern', -1), ('adjustment', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_27,"Most other advanced G-20 economies should start tightening in 2011, and the average adjustment implicit in current plans appears broadly appropriate.","└── start 0.0 0.0 fiscal_analysis
    └── appear 0 0.0 fiscal_analysis//
","{'polarity': [('tighten', -1), ('adjustment', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_10,"Policies that eliminate distortions to domestic demand in key emerging economies would strengthen prospects for external demand rebalancing, supporting a more robust recovery in both emerging and advanced economies","└── strengthen 0.0 0.0 other_policies
    └── support 0.0 0.0 other_policies//
        └── emerge 0.0 0.0 other_policies,fiscal_analysis//
            └── economy 0 0.0 other_policies//
","{'polarity': [('strengthen', 1), ('eliminate', 1), ('support', 1), ('advance', 1)], 'degree': [('robust', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100904_1_16,"Policymakers need to specify further measures and begin to deliver on ambitious, credible and “growth-friendly” medium-term consolidation plans, particularly in key advanced economies","└── need -1 0 fiscal_stance,other_policies
    └── begin -1 0 fiscal_stance//
        └── plan 0 -1 fiscal_stance//
","{'polarity': [('growth-friendly', 1), ('consolidation', -1)], 'degree': [('further', 2.0), ('medium-term', 0.5), ('particularly', 2.0)]}",-1.0,0.0,0.0,0.0,-1.0,0.0,0,1.0
20110415_1_12,"In many countries, the elimination of tax expenditures can contribute to this objective","└── contribute 0 0.0 fiscal_analysis
","{'polarity': [('tax', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20110415_1_11,"Raising revenue by widening tax bases and removing distortions, rather than by raising tax rates, should be part of the adjustment package in some economies","└── part 0.0 -2.0 fiscal_stance,fiscal_analysis
    ├── remove 0 0 fiscal_stance//
    └── raise 0 0.0 fiscal_analysis//
","{'polarity': [('raise', 1), ('widen', 1), ('tax', -1), ('raise', 1), ('tax', -1), ('adjustment', -1)], 'degree': [('rather', 2.0)]}",-4.0,-4.0,0.0,0.0,0.0,0.0,0,1.0
20110415_1_2,Medium-term fiscal adjustment needs in emerging economies are generally smaller,"└── need 0.0 -0.5 fiscal_stance
    └── smaller 0 0.0 other_policies,fiscal_analysis//
","{'polarity': [('adjustment', -1)], 'degree': [('medium-term', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110415_1_8,"Deep entitlement reforms in advanced economies, particularly in health care, where policymakers will have to balance the need to ensure access with the requirement of maintaining sustainability of public finances","└── have 0 0 fiscal_stance
","{'polarity': [('reform', -1), ('entitlement', -1), ('sustainability', -1)], 'degree': [('particularly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110415_1_5,"The key principles underlying fiscal consolidation plans, which may vary by country, should include: Flexible responses to macroeconomic conditions","└── principle 0.0 -1 fiscal_stance
    └── vary 0 0.0 
","{'polarity': [('consolidation', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110415_1_9,"In emerging economies, the challenge will be to improve the coverage of health safety nets while preserving long-term fiscal sustainability, as health indicators are substantially lower than in advanced countries","└── be -1.0 0.0 other_policies
    ├── preserve 0 -1 fiscal_stance,fiscal_analysis//
    └── lower 0 0.0 //
","{'polarity': [('challenge', -1), ('improve', 1), ('sustainability', -1)], 'degree': [('substantially', 2.0)]}",0.0,0.0,0.0,0.0,-1.0,0.0,0,0.0
20110415_1_4,"In particular, to reduce debt ratios to the precrisis median of 60 percent of GDP (net debt of 80 percent for Japan), the average projected adjustment of 3¾ percent of GDP between 2010 and 2016 amounts to less than half that needed through 2020","└── particular 0.0 0.0 fiscal_analysis
    └── need 0 0 fiscal_stance,other_policies
","{'polarity': [('reduce', -1), ('adjustment', -1)], 'degree': [('less', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
